548544.23,5129052.08,1046.25
548545.81,5129059.06,1049.61
548546.87,5129063.70,1051.80
548547.91,5129068.30,1054.11
548548.43,5129070.61,1055.28
548548.94,5129072.88,1056.45
548551.67,5129084.43,1060.30
548552.75,5129089.00,1061.76
548554.42,5129095.89,1063.38
548555.47,5129100.40,1065.11
548556.53,5129104.89,1066.72
548557.09,5129107.18,1067.19
548557.56,5129109.35,1068.57
548558.14,5129111.67,1068.72
548558.72,5129113.95,1068.84
548559.31,5129116.26,1068.88
548559.89,5129118.53,1069.02
548560.43,5129120.78,1069.56
548560.98,5129123.02,1069.99
548561.51,5129125.23,1070.72
548562.00,5129127.40,1071.70
548562.53,5129129.61,1072.41
548563.07,5129131.82,1072.86
548563.57,5129134.00,1073.78
548564.14,5129136.24,1073.85
548564.65,5129138.41,1074.71
548565.14,5129140.54,1075.63
548565.70,5129142.77,1075.85
548566.73,5129147.10,1077.10
548568.40,5129153.72,1077.62
548570.07,5129160.32,1077.96
548570.65,5129162.54,1077.84
548571.70,5129166.83,1078.66
548572.25,5129169.00,1078.86
548573.34,5129173.32,1079.22
548582.91,5129207.45,1066.16
548583.59,5129209.77,1064.93
548586.48,5129219.30,1057.72
548587.12,5129221.55,1056.69
548588.64,5129222.32,1056.06
548584.46,5129208.20,1065.66
548574.36,5129171.81,1079.46
548573.31,5129167.51,1078.84
548572.27,5129163.23,1077.99
548571.74,5129161.06,1077.68
548571.18,5129158.86,1077.64
548570.62,5129156.63,1077.69
548570.05,5129154.42,1077.73
548568.37,5129147.75,1077.47
548567.88,5129145.61,1076.65
548567.36,5129143.43,1076.06
548566.84,5129141.24,1075.61
548566.28,5129139.01,1075.42
548565.80,5129136.87,1074.48
548565.30,5129134.71,1073.63
548564.75,5129132.47,1073.36
548563.71,5129128.07,1072.05
548563.22,5129125.90,1071.02
548562.70,5129123.69,1070.39
548562.15,5129121.43,1070.02
548561.62,5129119.20,1069.43
548561.07,5129116.94,1069.04
548560.49,5129114.65,1068.97
548559.91,5129112.35,1068.92
548559.34,5129110.05,1068.77
548558.35,5129105.63,1066.60
548556.72,5129098.80,1064.82
548556.20,5129096.54,1064.08
548551.36,5129075.90,1057.55
548550.81,5129073.58,1056.80
548550.30,5129071.28,1055.67
548549.74,5129068.95,1055.12
548548.23,5129062.06,1051.29
548547.72,5129059.75,1050.12
548545.59,5129050.40,1046.07
548545.08,5129048.07,1044.69
548544.57,5129045.73,1043.40
548544.05,5129043.37,1042.14
548543.53,5129041.02,1040.92
548542.99,5129038.65,1039.85
548542.47,5129036.30,1038.56
548541.96,5129033.94,1037.09
548541.40,5129031.54,1036.28
548540.85,5129029.13,1035.29
548540.32,5129026.75,1034.12
548539.74,5129024.32,1033.43
548539.20,5129021.91,1032.38
548538.15,5129017.11,1029.54
548536.55,5129009.86,1025.63
548537.28,5129003.12,1022.02
548538.34,5129007.98,1024.99
548540.99,5129020.01,1031.96
548541.57,5129022.46,1032.76
548542.10,5129024.85,1034.02
548543.79,5129032.08,1036.74
548544.31,5129034.43,1038.11
548545.90,5129041.54,1041.80
548546.45,5129043.91,1042.73
548547.46,5129048.56,1045.75
548548.00,5129050.91,1046.80
548549.08,5129055.60,1048.77
548549.59,5129057.90,1050.06
548550.65,5129062.55,1052.12
548551.15,5129064.84,1053.62
548551.70,5129067.16,1054.41
548552.22,5129069.46,1055.57
548553.30,5129074.08,1057.17
548553.83,5129076.37,1058.19
548554.90,5129080.96,1059.87
548555.95,5129085.51,1061.80
548556.52,5129087.84,1062.22
548559.29,5129099.28,1064.88
548559.82,5129101.55,1065.67
548561.38,5129108.25,1068.26
548561.90,5129110.48,1069.07
548562.48,5129112.77,1069.19
548563.07,5129115.07,1069.26
548563.65,5129117.35,1069.35
548564.19,5129119.58,1069.95
548564.70,5129121.77,1070.80
548565.26,5129124.05,1071.05
548566.84,5129130.64,1072.97
548567.35,5129132.82,1073.73
548568.34,5129137.13,1075.54
548568.88,5129139.32,1075.93
548569.45,5129141.57,1076.00
548569.96,5129143.71,1076.71
548570.50,5129145.91,1077.05
548571.01,5129148.04,1077.69
548572.70,5129154.67,1077.97
548573.82,5129159.09,1078.11
548574.39,5129161.28,1078.09
548574.92,5129163.43,1078.45
548575.43,5129165.55,1078.96
548575.93,5129167.67,1079.57
548576.47,5129169.81,1079.76
548577.00,5129171.95,1080.07
548604.80,5129268.68,1032.36
548605.85,5129268.10,1032.70
548605.26,5129265.98,1033.56
548588.47,5129207.68,1065.22
548586.28,5129200.47,1070.96
548585.62,5129198.18,1072.15
548583.56,5129191.17,1076.61
548578.28,5129171.28,1080.27
548577.77,5129169.16,1079.93
548577.25,5129167.03,1079.54
548576.22,5129162.77,1078.69
548575.67,5129160.59,1078.60
548575.14,5129158.43,1078.29
548574.56,5129156.20,1078.50
548573.44,5129151.78,1078.44
548572.90,5129149.58,1078.26
548572.39,5129147.44,1077.67
548571.34,5129143.10,1076.79
548570.82,5129140.92,1076.31
548570.32,5129138.78,1075.52
548569.76,5129136.55,1075.43
548569.28,5129134.42,1074.39
548568.77,5129132.24,1073.74
548568.26,5129130.06,1073.08
548567.78,5129127.91,1072.02
548567.24,5129125.70,1071.61
548566.69,5129123.45,1071.33
548566.15,5129121.23,1070.91
548565.66,5129119.05,1069.88
548565.11,5129116.80,1069.52
548564.54,5129114.52,1069.38
548563.97,5129112.24,1069.28
548563.40,5129109.96,1069.09
548562.92,5129107.78,1067.93
548559.76,5129094.28,1063.63
548559.22,5129092.00,1062.98
548558.09,5129087.38,1062.25
548556.49,5129080.54,1060.05
548555.95,5129078.23,1059.29
548555.46,5129075.99,1058.01
548554.91,5129073.68,1057.33
548554.37,5129071.36,1056.62
548553.85,5129069.06,1055.58
548553.32,5129066.76,1054.70
548552.79,5129064.44,1053.71
548552.30,5129062.17,1052.35
548551.24,5129057.53,1050.36
548549.72,5129050.58,1046.51
548548.15,5129043.56,1043.09
548547.61,5129041.19,1042.08
548546.51,5129036.42,1040.27
548546.02,5129034.09,1038.63
548545.50,5129031.72,1037.32
548544.47,5129026.98,1034.54
548543.33,5129022.15,1032.98
548541.74,5129014.94,1029.08
548539.05,5129002.79,1022.78
548542.78,5129009.91,1027.38
548543.88,5129014.76,1029.68
548544.97,5129019.59,1032.07
548545.51,5129022.00,1033.26
548547.17,5129029.21,1036.27
548548.22,5129033.95,1039.08
548548.75,5129036.34,1040.27
548549.84,5129041.08,1042.40
548550.90,5129045.79,1044.78
548551.40,5129048.10,1046.21
548551.98,5129050.49,1046.78
548552.99,5129055.11,1049.65
548554.08,5129059.80,1051.46
548556.17,5129069.01,1055.86
548556.70,5129071.32,1056.80
548557.24,5129073.64,1057.68
548557.78,5129075.93,1058.51
548561.62,5129092.03,1063.23
548562.16,5129094.30,1063.92
548562.74,5129096.63,1064.08
548563.23,5129098.83,1065.31
548564.87,5129105.64,1067.11
548565.36,5129107.83,1068.31
548565.86,5129110.05,1069.33
548566.42,5129112.31,1069.60
548567.01,5129114.60,1069.70
548567.59,5129116.89,1069.76
548568.16,5129119.17,1069.99
548569.73,5129125.77,1072.07
548570.29,5129128.02,1072.37
548571.28,5129132.35,1074.26
548571.75,5129134.46,1075.39
548573.88,5129143.20,1077.32
548574.42,5129145.41,1077.60
548574.96,5129147.58,1078.01
548575.51,5129149.78,1078.24
548576.58,5129154.13,1078.88
548577.12,5129156.28,1079.21
548577.71,5129158.54,1078.91
548578.26,5129160.70,1079.03
548579.32,5129164.99,1079.71
548579.86,5129167.15,1079.96
548580.38,5129169.26,1080.34
548580.91,5129171.41,1080.58
548586.28,5129191.31,1076.46
548588.39,5129198.38,1071.74
548594.01,5129217.15,1058.90
548608.65,5129267.94,1033.21
548609.54,5129266.62,1033.51
548607.58,5129259.93,1037.69
548596.17,5129219.87,1057.54
548595.51,5129217.59,1058.77
548589.96,5129198.78,1071.25
548582.46,5129171.62,1080.80
548581.40,5129167.32,1080.36
548580.89,5129165.19,1079.92
548577.10,5129149.93,1078.59
548576.57,5129147.75,1078.17
548576.05,5129145.58,1077.77
548575.52,5129143.40,1077.34
548575.04,5129141.29,1076.37
548574.49,5129139.06,1076.21
548573.97,5129136.88,1075.68
548571.94,5129128.19,1072.85
548571.39,5129125.96,1072.52
548569.88,5129119.38,1070.11
548569.30,5129117.10,1070.01
548568.73,5129114.82,1069.92
548568.16,5129112.54,1069.78
548564.54,5129096.90,1064.27
548563.97,5129094.60,1063.97
548563.43,5129092.32,1063.37
548562.90,5129090.04,1062.57
548562.35,5129087.75,1062.11
548559.64,5129076.27,1058.73
548559.12,5129073.98,1057.80
548558.57,5129071.66,1057.14
548558.05,5129069.37,1056.16
548555.98,5129060.17,1051.95
548555.45,5129057.85,1050.96
548554.39,5129053.18,1049.06
548553.91,5129050.90,1047.44
548553.35,5129048.53,1046.75
548552.84,5129046.21,1045.42
548552.33,5129043.87,1044.16
548551.81,5129041.53,1042.95
548550.71,5129036.78,1041.10
548550.23,5129034.44,1039.43
548549.17,5129029.70,1036.97
548547.56,5129022.53,1033.58
548547.02,5129020.12,1032.46
548543.25,5129003.20,1024.08
548546.10,5129006.65,1026.48
548548.30,5129016.35,1031.06
548548.85,5129018.75,1032.12
548550.48,5129025.95,1035.57
548551.02,5129028.34,1036.69
548551.53,5129030.71,1038.26
548552.63,5129035.48,1040.24
548553.68,5129040.19,1042.80
548554.21,5129042.54,1043.91
548554.76,5129044.91,1044.95
548555.81,5129049.59,1047.23
548556.32,5129051.91,1048.57
548556.87,5129054.26,1049.49
548558.96,5129063.52,1054.05
548561.10,5129072.76,1057.80
548561.65,5129075.06,1058.54
548562.13,5129077.31,1060.03
548564.39,5129086.58,1062.03
548564.96,5129088.90,1062.36
548565.49,5129091.17,1063.27
548566.03,5129093.44,1063.83
548566.60,5129095.75,1064.26
548567.10,5129097.97,1065.40
548570.85,5129113.72,1070.14
548571.43,5129116.01,1070.19
548572.03,5129118.32,1070.17
548572.53,5129120.51,1071.10
548572.99,5129122.65,1072.52
548573.54,5129124.87,1072.92
548574.10,5129127.12,1073.20
548576.68,5129138.02,1076.59
548577.77,5129142.41,1077.37
548578.30,5129144.61,1077.77
548578.83,5129146.78,1078.24
548579.39,5129148.99,1078.44
548579.92,5129151.16,1078.82
548580.46,5129153.34,1079.17
548580.93,5129155.41,1080.13
548581.50,5129157.63,1080.11
548582.00,5129159.73,1080.73
548583.12,5129164.11,1080.80
548584.75,5129170.58,1081.36
548592.36,5129197.77,1071.37
548597.18,5129214.04,1061.11
548610.00,5129258.48,1038.69
548611.99,5129265.17,1034.43
548613.08,5129264.81,1034.71
548612.48,5129262.68,1035.61
548611.14,5129258.16,1038.76
548610.58,5129256.10,1039.26
548585.08,5129166.04,1081.16
548584.53,5129163.85,1081.19
548583.44,5129159.52,1080.88
548582.94,5129157.39,1080.36
548582.40,5129155.22,1080.16
548581.90,5129153.09,1079.55
548581.36,5129150.91,1079.25
548580.85,5129148.77,1078.76
548579.28,5129142.26,1077.49
548578.76,5129140.10,1076.98
548575.09,5129124.76,1073.40
548574.58,5129122.58,1072.66
548574.13,5129120.45,1071.30
548573.64,5129118.28,1070.29
548573.05,5129115.97,1070.36
548572.48,5129113.70,1070.31
548571.91,5129111.43,1070.09
548569.80,5129102.47,1067.55
548568.30,5129095.81,1064.46
548567.74,5129093.50,1064.12
548567.19,5129091.22,1063.61
548566.62,5129088.89,1063.34
548565.48,5129084.26,1062.70
548561.29,5129065.94,1055.34
548560.79,5129063.65,1054.12
548560.24,5129061.31,1053.35
548559.75,5129059.02,1051.97
548559.20,5129056.68,1051.17
548558.69,5129054.37,1049.95
548558.20,5129052.07,1048.47
548557.63,5129049.69,1047.94
548556.58,5129045.00,1045.63
548555.03,5129037.96,1041.80
548552.91,5129028.45,1037.18
548550.76,5129018.84,1032.50
548550.21,5129016.42,1031.54
548549.11,5129011.58,1029.40
548546.97,5129001.85,1024.25
548549.01,5129001.47,1024.47
548550.63,5129008.74,1028.24
548552.27,5129015.99,1031.82
548552.82,5129018.41,1032.83
548553.89,5129023.19,1035.44
548554.45,5129025.60,1036.36
548554.98,5129027.96,1037.60
548555.52,5129030.36,1038.65
548559.25,5129046.87,1046.72
548560.85,5129053.88,1049.96
548561.36,5129056.19,1051.24
548562.42,5129060.83,1053.32
548563.45,5129065.42,1055.68
548565.06,5129072.35,1058.44
548566.09,5129076.91,1060.51
548567.71,5129083.76,1062.83
548568.29,5129086.10,1063.16
548569.98,5129093.00,1064.49
548570.47,5129095.23,1065.71
548570.99,5129097.47,1066.57
548573.67,5129108.72,1069.97
548574.22,5129110.98,1070.30
548574.80,5129113.26,1070.53
548575.38,5129115.54,1070.60
548575.97,5129117.85,1070.55
548576.48,5129120.03,1071.36
548576.94,5129122.17,1072.73
548578.58,5129128.84,1073.97
548581.68,5129141.85,1077.88
548582.20,5129144.03,1078.36
548583.78,5129150.51,1079.74
548584.27,5129152.62,1080.54
548584.83,5129154.80,1080.64
548585.38,5129156.99,1080.81
548585.88,5129159.10,1081.35
548588.65,5129169.94,1081.72
548596.21,5129197.01,1071.89
548613.85,5129257.62,1038.79
548615.72,5129264.10,1035.56
548602.54,5129213.73,1061.31
548599.79,5129204.42,1067.31
548588.55,5129163.76,1082.00
548587.48,5129159.45,1081.58
548586.40,5129155.11,1081.28
548585.90,5129152.99,1080.61
548585.37,5129150.82,1080.36
548583.33,5129142.25,1078.17
548582.84,5129140.11,1077.38
548582.31,5129137.93,1076.98
548581.81,5129135.77,1076.26
548580.26,5129129.23,1074.59
548579.75,5129127.05,1073.84
548578.18,5129120.46,1072.14
548577.73,5129118.33,1070.73
548577.15,5129116.05,1070.79
548576.57,5129113.76,1070.73
548576.01,5129111.50,1070.59
548575.43,5129109.21,1070.55
548574.37,5129104.73,1069.28
548573.35,5129100.29,1067.57
548569.60,5129084.41,1063.11
548568.53,5129079.83,1061.70
548568.00,5129077.54,1060.85
548565.37,5129066.07,1056.44
548564.39,5129061.53,1053.74
548562.83,5129054.57,1050.43
548562.33,5129052.27,1049.17
548561.78,5129049.92,1048.36
548561.28,5129047.61,1047.04
548559.66,5129040.53,1044.13
548558.60,5129035.79,1041.90
548558.10,5129033.46,1040.42
548557.55,5129031.08,1039.53
548557.03,5129028.70,1038.34
548555.96,5129023.92,1036.02
548554.87,5129019.11,1033.88
548554.35,5129016.71,1032.52
548552.70,5129009.44,1029.46
548551.13,5129002.18,1025.11
548552.90,5129000.93,1025.10
548553.99,5129005.80,1027.57
548554.52,5129008.20,1029.05
548555.09,5129010.65,1029.85
548557.26,5129020.30,1034.80
548559.96,5129032.24,1040.50
548560.47,5129034.60,1042.00
548561.02,5129036.97,1042.93
548562.08,5129041.70,1045.28
548563.75,5129048.82,1047.76
548564.80,5129053.48,1050.11
548565.27,5129055.74,1051.84
548566.37,5129060.42,1053.52
548567.41,5129065.03,1055.80
548567.90,5129067.31,1057.22
548568.39,5129069.56,1058.67
548568.95,5129071.90,1059.26
548569.49,5129074.20,1060.06
548570.59,5129078.82,1061.50
548577.02,5129106.03,1070.38
548577.60,5129108.32,1070.55
548578.17,5129110.61,1070.74
548578.75,5129112.91,1070.91
548579.33,5129115.18,1071.00
548579.92,5129117.48,1071.02
548580.42,5129119.65,1071.96
548583.56,5129132.81,1075.73
548584.13,5129135.06,1075.87
548585.09,5129139.31,1077.87
548585.63,5129141.49,1078.21
548586.18,5129143.69,1078.51
548586.72,5129145.86,1078.82
548587.19,5129147.96,1079.90
548587.71,5129150.10,1080.36
548588.23,5129152.26,1080.79
548589.28,5129156.54,1081.63
548590.37,5129160.87,1082.01
548590.89,5129162.99,1082.37
548591.44,5129165.16,1082.46
548602.16,5129203.43,1068.38
548616.48,5129252.62,1041.73
548620.97,5129267.93,1032.94
548622.09,5129267.69,1033.29
548620.91,5129263.48,1035.04
548613.26,5129236.99,1049.69
548605.45,5129209.92,1064.48
548593.94,5129169.08,1082.51
548593.37,5129166.89,1082.72
548592.80,5129164.70,1082.89
548592.32,5129162.63,1082.21
548591.78,5129160.47,1082.04
548591.24,5129158.31,1081.93
548589.68,5129151.89,1080.76
548589.18,5129149.77,1080.24
548588.68,5129147.64,1079.54
548588.15,5129145.47,1079.28
548587.66,5129143.35,1078.50
548585.64,5129134.76,1075.98
548585.10,5129132.56,1075.69
548581.98,5129119.41,1072.12
548581.49,5129117.23,1071.18
548580.92,5129114.96,1071.14
548580.34,5129112.67,1071.11
548579.78,5129110.41,1070.90
548579.20,5129108.13,1070.84
548577.11,5129099.19,1067.96
548576.57,5129096.93,1067.45
548576.04,5129094.67,1066.79
548571.22,5129074.15,1060.60
548570.72,5129071.89,1059.37
548570.19,5129069.58,1058.59
548569.71,5129067.32,1057.06
548569.19,5129065.03,1056.09
548568.65,5129062.70,1055.34
548568.18,5129060.45,1053.69
548567.15,5129055.83,1051.37
548566.58,5129053.46,1050.82
548565.58,5129048.85,1048.13
548565.03,5129046.49,1047.43
548562.36,5129034.68,1042.22
548560.24,5129025.19,1037.72
548558.10,5129015.59,1032.90
548559.60,5129012.42,1032.02
548560.66,5129017.23,1034.67
548561.20,5129019.64,1035.95
548561.76,5129022.05,1036.83
548562.83,5129026.82,1039.30
548563.39,5129029.22,1040.23
548563.91,5129031.58,1041.48
548565.53,5129038.70,1044.79
548567.15,5129045.77,1047.81
548567.71,5129048.14,1048.54
548568.23,5129050.46,1049.72
548569.30,5129055.14,1051.81
548571.40,5129064.39,1056.06
548571.93,5129066.70,1057.15
548572.45,5129069.00,1058.22
548572.94,5129071.27,1059.73
548575.08,5129080.44,1063.13
548576.21,5129085.08,1064.09
548578.92,5129096.46,1067.38
548579.44,5129098.71,1068.23
548579.96,5129100.94,1069.11
548580.48,5129103.20,1069.92
548581.03,5129105.44,1070.48
548581.55,5129107.68,1071.26
548582.15,5129109.98,1071.20
548582.73,5129112.28,1071.33
548583.31,5129114.56,1071.41
548583.89,5129116.85,1071.46
548584.43,5129119.07,1071.98
548587.54,5129132.22,1076.10
548588.09,5129134.43,1076.46
548588.64,5129136.64,1076.74
548589.12,5129138.77,1077.71
548589.62,5129140.90,1078.46
548590.12,5129143.04,1079.28
548591.19,5129147.39,1080.05
548591.70,5129149.52,1080.56
548592.22,5129151.66,1081.10
548592.75,5129153.82,1081.40
548593.30,5129156.00,1081.55
548593.83,5129158.13,1081.94
548596.55,5129168.92,1082.72
548621.07,5129254.23,1041.23
548624.26,5129265.12,1035.09
548624.88,5129267.27,1034.00
548626.31,5129267.96,1033.16
548625.66,5129265.75,1034.52
548624.34,5129261.29,1037.52
548621.78,5129252.47,1042.52
548594.85,5129156.20,1081.66
548594.31,5129154.03,1081.43
548593.77,5129151.86,1081.23
548593.26,5129149.72,1080.79
548592.74,5129147.58,1080.30
548592.24,5129145.44,1079.74
548591.69,5129143.25,1079.54
548591.20,5129141.12,1078.77
548590.72,5129139.01,1077.87
548590.23,5129136.87,1077.06
548589.68,5129134.66,1076.85
548588.10,5129128.09,1075.46
548586.07,5129119.36,1072.54
548585.60,5129117.21,1071.43
548585.00,5129114.91,1071.58
548584.43,5129112.64,1071.51
548583.87,5129110.37,1071.35
548583.29,5129108.08,1071.29
548582.25,5129103.63,1069.86
548581.72,5129101.40,1069.17
548581.20,5129099.15,1068.48
548580.67,5129096.89,1067.74
548580.11,5129094.61,1067.41
548577.99,5129085.55,1064.56
548577.42,5129083.23,1064.26
548576.88,5129080.94,1063.68
548576.36,5129078.66,1062.79
548575.82,5129076.37,1062.13
548575.27,5129074.06,1061.50
548574.76,5129071.79,1060.44
548574.24,5129069.50,1059.41
548573.72,5129067.20,1058.56
548573.26,5129064.97,1056.80
548570.67,5129053.43,1051.37
548570.16,5129051.11,1050.17
548569.65,5129048.79,1048.91
548569.11,5129046.43,1048.08
548568.56,5129044.07,1047.23
548568.01,5129041.69,1046.40
548567.49,5129039.35,1045.24
548565.89,5129032.25,1042.08
548565.35,5129029.87,1041.06
548563.70,5129022.66,1038.15
548562.66,5129017.89,1035.50
548560.55,5129008.27,1030.26
548558.92,5129000.99,1026.77
548562.50,5129006.89,1030.16
548563.58,5129011.71,1032.69
548564.11,5129014.12,1034.06
548565.15,5129018.89,1036.91
548567.36,5129028.50,1040.90
548567.88,5129030.85,1042.17
548569.55,5129038.01,1044.82
548571.71,5129047.43,1048.83
548572.25,5129049.76,1049.86
548572.79,5129052.13,1050.75
548573.85,5129056.77,1052.92
548574.89,5129061.38,1055.10
548575.86,5129065.92,1058.20
548576.34,5129068.16,1059.69
548576.88,5129070.48,1060.51
548578.49,5129077.36,1062.96
548579.61,5129081.97,1064.07
548580.17,5129084.29,1064.53
548581.76,5129091.08,1067.01
548582.90,5129095.68,1067.68
548583.45,5129097.97,1068.25
548583.97,5129100.21,1068.95
548584.52,5129102.47,1069.56
548586.10,5129109.16,1071.64
548586.68,5129111.45,1071.74
548587.27,5129113.73,1071.74
548587.86,5129116.03,1071.77
548588.40,5129118.25,1072.28
548589.39,5129122.59,1074.15
548589.87,5129124.74,1075.24
548590.41,5129126.95,1075.63
548592.55,5129135.72,1077.47
548593.10,5129137.93,1077.73
548593.61,5129140.07,1078.31
548594.08,5129142.17,1079.37
548594.58,5129144.29,1080.10
548595.12,5129146.47,1080.47
548595.61,5129148.57,1081.27
548596.16,5129150.77,1081.42
548596.69,5129152.91,1081.75
548597.22,5129155.06,1082.12
548598.30,5129159.39,1082.52
548598.84,5129161.53,1082.68
548599.91,5129165.80,1083.15
548600.45,5129167.95,1083.33
548630.04,5129266.71,1034.75
548627.56,5129258.08,1039.29
548626.95,5129255.93,1040.33
548608.87,5129193.20,1073.87
548601.95,5129168.37,1083.47
548601.43,5129166.25,1083.25
548599.83,5129159.82,1082.77
548598.24,5129153.37,1082.05
548597.69,5129151.19,1081.95
548597.20,5129149.08,1081.21
548596.17,5129144.80,1080.25
548595.19,5129140.54,1078.69
548594.68,5129138.39,1078.13
548594.15,5129136.19,1077.77
548591.55,5129125.30,1075.09
548589.55,5129116.60,1071.82
548588.96,5129114.31,1071.89
548588.38,5129112.02,1071.90
548587.81,5129109.73,1071.74
548586.20,5129103.01,1070.13
548585.17,5129098.55,1068.52
548584.62,5129096.27,1068.07
548582.96,5129089.41,1066.85
548582.43,5129087.13,1066.07
548581.94,5129084.91,1064.85
548579.72,5129075.67,1062.87
548579.20,5129073.38,1061.97
548578.15,5129068.80,1060.14
548577.65,5129066.53,1058.84
548577.16,5129064.25,1057.45
548576.70,5129062.00,1055.80
548575.65,5129057.37,1053.83
548575.16,5129055.07,1052.35
548574.65,5129052.76,1051.16
548573.56,5129048.06,1049.42
548573.00,5129045.68,1048.66
548572.48,5129043.33,1047.62
548570.87,5129036.23,1044.57
548570.33,5129033.86,1043.57
548569.22,5129029.07,1041.79
548568.69,5129026.68,1040.54
548568.16,5129024.29,1039.44
548566.01,5129014.69,1034.75
548565.48,5129012.27,1033.48
548568.67,5129016.12,1036.53
548569.77,5129020.92,1038.61
548570.31,5129023.32,1039.71
548570.84,5129025.69,1040.99
548572.50,5129032.87,1043.85
548573.06,5129035.24,1044.63
548573.62,5129037.62,1045.47
548577.38,5129054.03,1052.49
548577.90,5129056.35,1053.69
548579.43,5129063.22,1057.38
548580.43,5129067.77,1059.89
548582.05,5129074.68,1062.42
548582.60,5129076.98,1062.97
548584.23,5129083.85,1065.04
548584.75,5129086.10,1065.95
548588.03,5129099.73,1069.33
548588.58,5129101.99,1069.89
548589.09,5129104.20,1070.78
548589.62,5129106.44,1071.45
548590.16,5129108.67,1072.00
548590.75,5129110.98,1072.00
548591.33,5129113.23,1072.09
548591.91,5129115.52,1072.11
548592.44,5129117.72,1072.71
548593.98,5129124.27,1074.97
548594.50,5129126.46,1075.47
548595.03,5129128.65,1076.08
548596.53,5129135.08,1078.41
548597.09,5129137.30,1078.53
548597.64,5129139.49,1078.80
548598.17,5129141.66,1079.26
548599.14,5129145.86,1080.93
548599.63,5129147.96,1081.61
548600.19,5129150.16,1081.68
548600.68,5129152.25,1082.40
548601.24,5129154.44,1082.43
548602.80,5129160.79,1083.60
548604.97,5129169.35,1084.06
548613.83,5129200.75,1071.62
548621.28,5129225.87,1056.03
548631.46,5129257.25,1039.87
548605.81,5129167.55,1084.53
548603.68,5129159.01,1083.90
548602.68,5129154.80,1082.94
548602.16,5129152.67,1082.57
548601.65,5129150.55,1082.04
548601.15,5129148.43,1081.53
548600.64,5129146.30,1080.99
548599.66,5129142.08,1079.53
548599.14,5129139.93,1079.15
548598.60,5129137.74,1078.91
548598.04,5129135.53,1078.91
548597.52,5129133.37,1078.36
548597.08,5129131.30,1077.08
548596.58,5129129.14,1076.39
548596.04,5129126.94,1076.07
548595.56,5129124.80,1075.10
548595.03,5129122.61,1074.67
548594.00,5129118.25,1073.35
548593.54,5129116.11,1072.16
548592.96,5129113.84,1072.20
548592.38,5129111.56,1072.17
548591.81,5129109.29,1072.05
548590.20,5129102.59,1070.53
548589.14,5129098.10,1069.30
548586.97,5129089.04,1067.25
548585.39,5129082.26,1065.02
548584.33,5129077.71,1063.61
548583.80,5129075.43,1062.75
548583.26,5129073.14,1062.09
548582.20,5129068.56,1060.43
548581.71,5129066.30,1059.14
548581.21,5129064.02,1057.97
548580.21,5129059.46,1055.43
548579.70,5129057.16,1054.36
548578.67,5129052.55,1052.07
548575.48,5129038.49,1046.14
548574.93,5129036.13,1045.30
548574.38,5129033.74,1044.46
548572.74,5129026.59,1041.63
548572.21,5129024.21,1040.52
548571.65,5129021.81,1039.73
548569.59,5129012.28,1034.09
548569.05,5129009.87,1032.99
548567.98,5129005.02,1030.48
548570.55,5129005.75,1031.44
548571.08,5129008.18,1032.82
548572.17,5129013.01,1035.21
548573.76,5129020.19,1039.14
548574.28,5129022.57,1040.58
548574.83,5129024.96,1041.46
548575.93,5129029.75,1043.45
548576.49,5129032.15,1044.35
548577.60,5129036.90,1046.17
548579.25,5129044.01,1048.89
548580.32,5129048.69,1050.97
548580.86,5129051.04,1051.91
548581.35,5129053.33,1053.39
548581.91,5129055.68,1054.16
548582.43,5129057.99,1055.15
548582.93,5129060.29,1056.54
548583.99,5129064.89,1058.57
548584.49,5129067.16,1059.80
548585.00,5129069.45,1061.00
548585.53,5129071.73,1061.91
548586.60,5129076.31,1063.57
548587.13,5129078.60,1064.42
548587.67,5129080.88,1065.13
548589.29,5129087.72,1067.28
548590.35,5129092.25,1068.77
548594.19,5129108.07,1072.32
548594.77,5129110.36,1072.35
548595.35,5129112.64,1072.43
548595.94,5129114.93,1072.42
548596.47,5129117.13,1072.95
548598.02,5129123.71,1075.13
548599.03,5129128.03,1076.68
548599.53,5129130.17,1077.48
548600.05,5129132.34,1078.08
548600.54,5129134.45,1078.97
548601.08,5129136.65,1079.33
548601.62,5129138.83,1079.56
548602.17,5129141.04,1079.79
548602.70,5129143.19,1080.24
548603.68,5129147.41,1081.78
548604.17,5129149.51,1082.60
548604.71,5129151.66,1082.77
548605.21,5129153.76,1083.46
548607.90,5129164.48,1084.31
548615.28,5129191.17,1076.16
548634.15,5129255.85,1041.01
548634.84,5129258.11,1039.27
548637.15,5129262.49,1037.23
548627.04,5129227.45,1056.04
548609.74,5129166.60,1084.72
548609.18,5129164.44,1084.88
548605.03,5129147.40,1082.05
548604.08,5129143.21,1080.34
548603.53,5129141.01,1080.18
548603.00,5129138.84,1079.90
548602.46,5129136.65,1079.65
548601.95,5129134.50,1079.07
548601.45,5129132.35,1078.36
548600.92,5129130.16,1077.98
548600.45,5129128.04,1076.90
548599.44,5129123.71,1075.46
548598.93,5129121.53,1074.80
548597.41,5129114.99,1072.52
548596.83,5129112.70,1072.56
548596.26,5129110.42,1072.46
548595.68,5129108.15,1072.43
548595.12,5129105.88,1072.22
548590.84,5129087.83,1067.42
548590.31,5129085.57,1066.78
548587.69,5129074.19,1062.58
548587.14,5129071.89,1062.06
